record_id,ticker,target_session_date,predicted_movement,prob_down,prob_flat,prob_up,downside_return,base_return,upside_return,same_ticker_history_count,reference_history_end_date,class_median_fallbacks,history_scope,scenario_method,disclaimer
67,TSLA,2019-09-26,Up,0.4432173215601532,0.1087028444422319,0.4480798339976148,-0.04779379253499375,0.0007542788636535069,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
68,TSLA,2019-09-27,Down,0.6426326646112499,0.1353563562153866,0.2220109791733635,-0.04779379253499375,-0.008873228457175666,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
69,TSLA,2019-10-01,Down,0.6863466636423504,0.1404340605623379,0.1732192757953115,-0.04779379253499375,-0.01096520299119618,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
70,TSLA,2019-10-03,Down,0.5327443335699867,0.101489315034619,0.3657663513953943,-0.04779379253499375,-0.003104689816173758,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
71,MSFT,2019-10-17,Flat,0.1155116746610102,0.7432688332235629,0.1412194921154268,-0.0127193847359085,0.0010474285518045107,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
72,NFLX,2019-10-17,Down,0.4643219241371466,0.1459424112113203,0.3897356646515331,-0.03148400270282696,0.006390091287124259,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
73,NFLX,2019-10-21,Down,0.3647510861313557,0.2844651804140685,0.3507837334545759,-0.03148400270282696,0.006351958845754285,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
74,GOOGL,2019-10-22,Flat,0.1984318523962513,0.5132042701759678,0.2883638774277808,-0.023514638583672757,-0.0007951686306741264,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
75,MSFT,2019-10-24,Up,0.19607310267499,0.1433863667776059,0.6605405305474041,-0.0127193847359085,0.009632393343820834,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
76,TSLA,2019-10-24,Up,0.3738177631774981,0.0965814291732976,0.5296008076492043,-0.04779379253499375,0.00417353151028196,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
77,AMZN,2019-10-25,Up,0.3014861228612783,0.1217038697650094,0.5768100073737121,-0.02205416518775645,0.0060323010563789504,0.0622794417548899,156,2019-05-15,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
78,INTC,2019-10-25,Down,0.5001120150441948,0.1213306718785873,0.378557313077218,-0.0216147341707751,-0.0007777956399009685,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
79,NFLX,2019-10-28,Up,0.2296715389591399,0.2550841534073292,0.5152443076335309,-0.03148400270282696,0.013416849120623783,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
80,GOOGL,2019-10-29,Down,0.4872685247602387,0.1894542418386752,0.323277233401086,-0.023514638583672757,-0.006363398839811923,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
81,TSLA,2019-10-29,Down,0.5760607555277102,0.2478716347529438,0.1760676097193459,-0.04779379253499375,-0.008591923082151502,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
82,AMD,2019-10-30,Up,0.4597601859653903,0.0734636024684903,0.4667762115661192,-0.06296700570578022,-7.537627654508397e-05,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
83,AAPL,2019-10-31,Flat,0.1663572452534802,0.6236953172137383,0.2099474375327815,-0.024931447421586435,8.395149543482692e-05,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
84,AMD,2019-10-31,Up,0.3628971919186213,0.1081812013623372,0.5289216067190413,-0.06296700570578022,0.004550817123857215,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
85,META,2019-10-31,Up,0.1960530358660835,0.2659048797553382,0.5380420843785783,-0.01580573193015213,0.012599714044942981,0.0405913519060487,102,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
86,AAPL,2019-11-01,Down,0.4219971507729061,0.4040435172636522,0.1739593319634414,-0.024931447421586435,-0.004968402191883365,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
87,AAPL,2019-11-07,Up,0.1160630531161895,0.2790164896871979,0.6049204571966125,-0.024931447421586435,0.0068247110984448155,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
88,AAPL,2019-11-08,Flat,0.1119347922555747,0.7340466402129894,0.1540185675314357,-0.024931447421586435,0.00021742048371678046,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
89,AAPL,2019-11-11,Up,0.1086476003391017,0.3775940409855116,0.5137583586753867,-0.024931447421586435,0.005605202292269709,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
90,MSFT,2019-11-11,Flat,0.1057997591791671,0.5991326839660432,0.2950675568547894,-0.0127193847359085,0.003968527923041118,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
91,AMD,2019-11-12,Up,0.2322514490522932,0.1611215892578792,0.6066269616898275,-0.06296700570578022,0.010597101754881263,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
92,AAPL,2019-11-15,Flat,0.1223906606047204,0.6530128896231601,0.2245964497721194,-0.024931447421586435,0.0010782187381527916,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
93,INTC,2019-11-15,Flat,0.170502216259474,0.5618453143348937,0.2676524694056322,-0.0216147341707751,0.0014678798696135277,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
94,NVDA,2019-11-15,Down,0.5574000209046013,0.1904012913839453,0.2521986877114532,-0.0368712909991626,-0.009024019544177139,0.0559463986457531,91,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
95,INTC,2019-11-18,Flat,0.2297785837052882,0.6219547414995179,0.1482666747951938,-0.0216147341707751,-0.0006782716357681326,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
96,INTC,2019-11-19,Flat,0.1936163829836668,0.6660905860880895,0.1402930309282438,-0.0216147341707751,-0.00037944930847251947,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
97,AMZN,2019-11-20,Flat,0.1330578637921496,0.5016099342662972,0.3653322019415533,-0.02205416518775645,0.004299508026217538,0.0622794417548899,156,2019-05-15,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
98,INTC,2019-11-21,Flat,0.1759823197104877,0.415207143884945,0.4088105364045672,-0.0216147341707751,0.0031726300676251594,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
99,INTC,2019-11-22,Up,0.1812721603946488,0.3055248701366541,0.513202969468697,-0.0216147341707751,0.004419732513546516,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
100,GOOGL,2019-11-25,Flat,0.1264796593447674,0.4941178667503044,0.3794024739049282,-0.023514638583672757,0.0019218962739165541,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
101,MSFT,2019-11-25,Flat,0.1354076112937012,0.5272497613097274,0.3373426273965711,-0.0127193847359085,0.00440802942884614,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
102,INTC,2019-11-26,Up,0.140823719442768,0.4130104921902475,0.4461657883669844,-0.0216147341707751,0.004027217978861783,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
103,AMD,2019-12-03,Down,0.4288515085314639,0.2076572490675268,0.3634912424010091,-0.06296700570578022,-0.0024929210963135686,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
104,MSFT,2019-12-03,Up,0.2238539644800041,0.3310016469237977,0.4451443885961982,-0.0127193847359085,0.005383093872248699,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
105,GOOGL,2019-12-04,Flat,0.1632029751254977,0.5988724347325505,0.2379245901419517,-0.023514638583672757,-0.0007318374197417912,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
106,MSFT,2019-12-06,Up,0.1341771029598858,0.3194760865352883,0.5463468105048258,-0.0127193847359085,0.00824176433766254,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
107,GOOGL,2019-12-10,Flat,0.1393882028106988,0.6213846059289108,0.2392271912603903,-0.023514638583672757,-0.00021697719057011972,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
108,AMD,2019-12-17,Down,0.7006816668906477,0.1229655482962905,0.1763527848130616,-0.06296700570578022,-0.015878425400814435,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
109,NFLX,2019-12-17,Flat,0.3011259335081183,0.4905412536805608,0.208332812811321,-0.03148400270282696,0.0024775097299413696,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
110,GOOGL,2019-12-23,Flat,0.144737693453294,0.5742894220728364,0.2809728844738695,-0.023514638583672757,0.00022794392854798675,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
111,NFLX,2019-12-24,Flat,0.3590974921898664,0.4734769903991762,0.1674255174109574,-0.03148400270282696,0.00041729994500469027,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
112,TSLA,2019-12-27,Down,0.5772076805133101,0.2505939820516458,0.1721983374350441,-0.04779379253499375,-0.008709349739654981,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
113,TSLA,2020-01-02,Up,0.3125131259354882,0.1532773973567098,0.534209476707802,-0.04779379253499375,0.005565843592138291,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
114,TSLA,2020-01-03,Down,0.5662367630044665,0.1109471197292597,0.3228161172662737,-0.04779379253499375,-0.0048419806364031,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
115,AAPL,2020-01-06,Flat,0.1744114848112428,0.6029944517478505,0.2225940634409067,-0.024931447421586435,0.00012893363256397464,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
116,GOOGL,2020-01-13,Flat,0.1314581185597473,0.4459095205710923,0.4226323608691604,-0.023514638583672757,0.002394359712141503,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
117,AAPL,2020-01-22,Flat,0.409475495601637,0.4180018136013074,0.1725226907970554,-0.024931447421586435,-0.004768329937284547,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
118,INTC,2020-01-22,Up,0.1577026032817849,0.2405051837921912,0.6017922129260239,-0.0216147341707751,0.005787269307517127,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
119,NFLX,2020-01-22,Up,0.4363544030047586,0.1243660499517073,0.439279547043534,-0.03148400270282696,0.008360236884664224,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
120,INTC,2020-01-23,Up,0.1749205252935146,0.1973974959350964,0.6276819787713889,-0.0216147341707751,0.0059212614681457346,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
121,INTC,2020-01-24,Up,0.3666035654218173,0.1422342198375432,0.4911622147406396,-0.0216147341707751,0.0021016477379689983,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
122,AAPL,2020-01-28,Down,0.4493377413828289,0.1413309218578231,0.4093313367593479,-0.024931447421586435,-0.001964607696821946,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
123,AAPL,2020-01-29,Down,0.6393819060823149,0.1542983615854333,0.2063197323322518,-0.024931447421586435,-0.008331877987487302,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
124,AMD,2020-01-29,Up,0.381493013889107,0.0912486761644624,0.5272583099464305,-0.06296700570578022,0.003987403286762933,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
125,META,2020-01-30,Up,0.2345204343283798,0.0990787347741292,0.6664008308974908,-0.01580573193015213,0.01545469666441939,0.0405913519060487,102,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
126,MSFT,2020-01-30,Up,0.1600934386301772,0.1587126474589342,0.6811939139108885,-0.0127193847359085,0.010414705895016358,0.044300325474156674,119,2019-04-25,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
127,NFLX,2020-01-30,Up,0.2897283357747525,0.1285728752801905,0.581698788945057,-0.03148400270282696,0.014846787963261925,0.04454115305148498,100,2019-04-30,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
128,TSLA,2020-01-30,Down,0.6285184213532087,0.1293389129673137,0.2421426656794775,-0.04779379253499375,-0.0080920295618843,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
129,AMZN,2020-01-31,Up,0.1940424450989087,0.2309947114875235,0.5749628434135677,-0.02205416518775645,0.007598308688294624,0.0622794417548899,156,2019-05-15,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
130,GOOGL,2020-02-04,Down,0.6442056892396338,0.1406297149201366,0.2151645958402295,-0.023514638583672757,-0.011083478112834444,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
131,META,2020-02-04,Down,0.6589292886539143,0.1282278047681944,0.2128429065778914,-0.01580573193015213,-0.0021919226022402817,0.0405913519060487,102,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
132,AMD,2020-02-05,Down,0.5735781768918021,0.1304845766489545,0.2959372464592433,-0.06296700570578022,-0.008604939689099781,0.061837596263571576,105,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
133,GOOGL,2020-02-05,Down,0.4036452245582389,0.3072051276666792,0.2891496477750819,-0.023514638583672757,-0.005071594974353142,0.02148987650703747,107,2019-05-08,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
134,AAPL,2020-02-07,Down,0.3906718814259095,0.3631761569343625,0.246151961639728,-0.024931447421586435,-0.0033450780161424767,0.022378473087039948,158,2019-05-02,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
135,INTC,2020-02-10,Flat,0.4040485092395884,0.4297723733508604,0.166179117409551,-0.0216147341707751,-0.002374847602513381,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
136,INTC,2020-02-11,Flat,0.3337158748925817,0.4732316545467475,0.1930524705606707,-0.0216147341707751,-0.0012636926616305202,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
137,INTC,2020-02-12,Down,0.4291859433518092,0.3843680987926186,0.1864459578555721,-0.0216147341707751,-0.0023984467455394746,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
138,TSLA,2020-02-13,Down,0.696501202860397,0.1152164727939639,0.1882823243456392,-0.04779379253499375,-0.010813543854137887,0.0360394537232713,257,2019-05-14,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
139,INTC,2020-02-14,Up,0.1885292760080846,0.2711529189927524,0.540317804999163,-0.0216147341707751,0.004678818322645897,0.020426834628361,186,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
140,NVDA,2020-02-14,Up,0.3741527430396311,0.232007495768495,0.3938397611918738,-0.0368712909991626,-0.0014332449051150473,0.0559463986457531,91,2019-05-09,,train_validation_same_ticker_earlier_only,reference_quantiles_plus_probability_weighted_class_medians,Historical research scenario; not investment advice or a forecast guarantee.
